<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.20	04:00:00	2501.789	2502.810	2499.527	2500.853	3246	0	179
2024.08.20	05:00:00	2500.896	2503.709	2499.374	2499.442	4666	0	179
2024.08.20	06:00:00	2499.400	2505.846	2497.256	2502.380	6889	0	179
2024.08.20	07:00:00	2502.291	2515.223	2501.112	2514.878	7282	0	179
2024.08.20	08:00:00	2514.905	2523.123	2514.293	2519.749	10959	0	179
2024.08.20	09:00:00	2519.811	2525.197	2519.737	2521.747	7058	0	179
2024.08.20	10:00:00	2521.703	2524.502	2521.107	2522.809	5395	0	179
2024.08.20	11:00:00	2522.769	2527.171	2522.110	2526.224	5817	0	179
2024.08.20	12:00:00	2526.267	2529.150	2521.654	2526.725	9314	0	179
2024.08.20	13:00:00	2526.771	2531.668	2519.829	2529.909	15567	0	179
2024.08.20	14:00:00	2529.854	2530.261	2520.396	2523.870	15144	0	179
2024.08.20	15:00:00	2523.823	2524.018	2505.752	2508.518	16656	0	179
2024.08.20	16:00:00	2508.549	2510.601	2500.829	2509.002	10617	0	179
2024.08.20	17:00:00	2509.037	2513.239	2506.719	2510.526	6355	0	179
2024.08.20	18:00:00	2510.495	2515.521	2509.241	2513.334	4782	0	179
2024.08.20	19:00:00	2513.328	2515.292	2510.844	2514.951	4268	0	179
2024.08.20	20:00:00	2514.994	2516.937	2513.796	2513.981	2400	0	179
2024.08.20	22:00:00	2513.347	2515.721	2513.296	2514.691	1950	0	180
2024.08.20	23:00:00	2514.761	2516.120	2512.753	2512.964	2729	0	179
2024.08.21	00:00:00	2512.976	2515.954	2512.453	2513.528	4069	0	179
2024.08.21	01:00:00	2513.568	2517.129	2510.759	2516.915	7696	0	179
2024.08.21	02:00:00	2516.920	2519.942	2515.914	2519.335	6013	0	179
2024.08.21	03:00:00	2519.340	2519.381	2512.989	2517.386	5016	0	179
2024.08.21	04:00:00	2517.433	2517.688	2513.809	2516.136	4128	0	179
2024.08.21	05:00:00	2516.141	2518.460	2514.863	2515.191	4552	0	179
2024.08.21	06:00:00	2515.225	2519.587	2511.692	2514.519	6733	0	179
2024.08.21	07:00:00	2514.447	2516.952	2508.091	2509.751	6963	0	179
2024.08.21	08:00:00	2509.723	2512.362	2506.718	2507.271	5750	0	179
2024.08.21	09:00:00	2507.231	2509.222	2504.467	2505.652	5453	0	179
2024.08.21	10:00:00	2505.614	2509.722	2504.418	2509.302	5263	0	179
2024.08.21	11:00:00	2509.344	2513.321	2506.838	2511.823	5384	0	179
2024.08.21	12:00:00	2511.781	2513.733	2507.086	2510.488	8096	0	179
2024.08.21	13:00:00	2510.528	2512.916	2497.895	2503.001	13764	0	179
2024.08.21	14:00:00	2502.952	2506.700	2493.672	2501.527	26325	0	179
2024.08.21	15:00:00	2501.566	2511.059	2501.344	2508.287	9738	0	179
2024.08.21	16:00:00	2508.227	2508.887	2503.116	2507.063	6698	0	179
2024.08.21	17:00:00	2507.097	2511.403	2506.843	2509.433	5570	0	179
2024.08.21	18:00:00	2509.398	2519.167	2509.398	2515.883	7404	0	179
2024.08.21	19:00:00	2515.901	2516.402	2510.915	2511.559	5513	0	179
2024.08.21	20:00:00	2511.513	2512.455	2509.745	2512.061	3165	0	179
2024.08.21	22:00:00	2511.984	2513.972	2511.409	2513.869	2072	0	180
2024.08.21	23:00:00	2513.888	2514.424	2512.252	2512.684	2115	0	179
2024.08.22	00:00:00	2512.732	2514.701	2511.142	2513.696	3947	0	179
2024.08.22	01:00:00	2513.689	2514.072	2507.032	2507.645	6670	0	179
2024.08.22	02:00:00	2507.664	2508.673	2499.852	2502.263	7131	0	179
2024.08.22	03:00:00	2502.345	2504.687	2501.084	2502.329	5703	0	179
2024.08.22	04:00:00	2502.344	2502.389	2499.184	2501.922	3847	0	179
2024.08.22	05:00:00	2501.879	2506.273	2500.589	2505.495	5403	0	179
2024.08.22	06:00:00	2505.513	2510.580	2503.501	2507.538	7658	0	179
2024.08.22	07:00:00	2507.497	2509.793	2504.346	2507.102	6662	0	179
2024.08.22	08:00:00	2507.104	2507.494	2502.416	2503.600	6092	0	179
2024.08.22	09:00:00	2503.578	2508.022	2501.049	2507.223	6130	0	179
2024.08.22	10:00:00	2507.267	2509.122	2505.186	2505.320	4746	0	179
2024.08.22	11:00:00	2505.277	2506.002	2498.019	2499.506	6925	0	179
2024.08.22	12:00:00	2499.539	2504.136	2495.186	2500.661	10660	0	179
2024.08.22	13:00:00	2500.618	2501.500	2482.982	2487.915	17825	0	179
2024.08.22	14:00:00	2487.887	2487.887	2470.801	2480.020	19469	0	179
2024.08.22	15:00:00	2480.011	2484.173	2474.958	2481.794	10569	0	179
2024.08.22	16:00:00	2481.842	2485.965	2481.285	2484.204	7364	0	179
2024.08.22	17:00:00	2484.182	2484.421	2479.571	2482.207	6346	0	179
2024.08.22	18:00:00	2482.253	2484.789	2480.345	2482.296	5441	0	179
2024.08.22	19:00:00	2482.249	2483.444	2478.527	2482.983	4691	0	179
2024.08.22	20:00:00	2483.021	2484.853	2482.369	2484.319	3237	0	180
2024.08.22	22:00:00	2484.521	2485.594	2484.370	2485.151	1552	0	180
2024.08.22	23:00:00	2485.142	2487.598	2484.858	2487.564	1905	0	180
2024.08.23	00:00:00	2487.574	2492.189	2486.435	2489.960	4706	0	179
2024.08.23	01:00:00	2489.945	2491.499	2487.835	2490.801	7501	0	179
2024.08.23	02:00:00	2490.841	2491.587	2486.675	2489.933	5643	0	179
2024.08.23	03:00:00	2489.885	2493.753	2489.448	2493.165	5133	0	179
2024.08.23	04:00:00	2493.153	2494.534	2492.554	2493.313	3759	0	179
2024.08.23	05:00:00	2493.333	2495.768	2491.096	2491.800	5026	0	179
2024.08.23	06:00:00	2491.780	2494.638	2490.567	2492.964	5565	0	179
2024.08.23	07:00:00	2493.004	2494.072	2491.640	2493.384	6043	0	179
2024.08.23	08:00:00	2493.338	2499.915	2492.991	2498.905	5564	0	179
2024.08.23	09:00:00	2498.911	2501.873	2496.887	2498.976	5515	0	179
2024.08.23	10:00:00	2498.931	2499.327	2495.597	2499.009	5056	0	179
2024.08.23	11:00:00	2498.959	2502.496	2497.388	2501.571	5144	0	179
2024.08.23	12:00:00	2501.557	2502.379	2498.358	2501.332	6839	0	179
2024.08.23	13:00:00	2501.299	2503.903	2494.453	2498.544	10736	0	179
2024.08.23	14:00:00	2497.992	2517.862	2497.803	2509.138	31669	0	179
2024.08.23	15:00:00	2509.165	2518.350	2507.910	2509.845	14142	0	179
2024.08.23	16:00:00	2509.884	2510.510	2501.675	2510.244	10290	0	179
2024.08.23	17:00:00	2510.318	2513.242	2509.489	2510.918	6932	0	179
2024.08.23	18:00:00	2510.908	2511.870	2508.980	2509.826	4754	0	179
2024.08.23	19:00:00	2509.794	2512.802	2507.817	2510.772	4816	0	179
2024.08.23	20:00:00	2510.745	2512.463	2509.532	2512.357	3101	0	179
2024.08.25	22:00:00	2512.067	2514.663	2511.076	2512.954	3085	0	159
2024.08.25	23:00:00	2512.978	2516.683	2512.921	2515.903	4342	0	159
2024.08.26	00:00:00	2515.890	2517.001	2512.467	2513.729	5515	0	159
2024.08.26	01:00:00	2513.720	2515.514	2510.553	2513.344	8648	0	159
2024.08.26	02:00:00	2513.377	2515.339	2511.748	2511.955	5102	0	159
2024.08.26	03:00:00	2511.949	2512.967	2509.330	2509.769	4582	0	159
2024.08.26	04:00:00	2509.739	2510.842	2508.869	2509.638	3961	0	159
2024.08.26	05:00:00	2509.618	2511.253	2508.646	2510.571	4847	0	159
2024.08.26	06:00:00	2510.607	2515.392	2509.804	2515.117	6612	0	159
2024.08.26	07:00:00	2515.072	2521.820	2514.169	2521.408	7988	0	159
2024.08.26	08:00:00	2521.412	2525.782	2520.702	2524.190	6491	0	159
2024.08.26	09:00:00	2524.235	2525.563	2523.345	2524.979	5283	0	159
2024.08.26	10:00:00	2524.992	2526.627	2522.517	2524.926	5658	0	159
2024.08.26	11:00:00	2524.893	2526.906	2520.856	2526.533	6801	0	159
2024.08.26	12:00:00	2526.467	2527.009	2522.573	2523.841	9336	0	159
2024.08.26	13:00:00	2523.801	2526.444	2515.435	2515.883	15108	0	159
2024.08.26	14:00:00	2515.923	2519.018	2510.633	2516.913	13595	0	159
2024.08.26	15:00:00	2516.871	2517.455	2511.389	2515.787	9498	0	159
2024.08.26	16:00:00	2515.831	2520.511	2513.518	2520.209	6398	0	159
2024.08.26	17:00:00	2520.161	2523.391	2516.454	2518.040	6342	0	159
2024.08.26	18:00:00	2518.037	2519.496	2515.489	2516.931	4528	0	159
2024.08.26	19:00:00	2516.886	2520.967	2516.795	2518.169	4464	0	159
2024.08.26	20:00:00	2518.204	2519.095	2517.424	2518.229	2385	0	160
2024.08.26	22:00:00	2517.940	2518.051	2517.021	2517.303	1584	0	160
2024.08.26	23:00:00	2517.321	2517.688	2515.406	2515.512	2001	0	160
2024.08.27	00:00:00	2515.477	2516.709	2512.895	2513.229	4015	0	159
2024.08.27	01:00:00	2513.191	2514.097	2508.290	2509.763	7570	0	159
2024.08.27	02:00:00	2509.765	2510.351	2505.816	2508.785	6306	0	159
2024.08.27	03:00:00	2508.748	2509.156	2505.820	2508.973	4441	0	159
2024.08.27	04:00:00	2509.008	2509.554	2506.177	2507.303	3780	0	159
2024.08.27	05:00:00	2507.326	2513.756	2506.618	2513.497	6137	0	159
2024.08.27	06:00:00	2513.539	2517.498	2512.778	2514.850	7550	0	159
2024.08.27	07:00:00	2514.898	2517.561	2504.528	2504.988	8645	0	159
2024.08.27	08:00:00	2504.885	2512.490	2503.528	2511.059	7308	0	159
2024.08.27	09:00:00	2511.024	2513.745	2508.072	2508.917	6844	0	159
2024.08.27	10:00:00	2508.874	2510.525	2506.851	2508.992	6522	0	159
2024.08.27	11:00:00	2509.029	2512.428	2508.589	2511.479	5734	0	159
2024.08.27	12:00:00	2511.444	2514.360	2507.698	2509.915	8284	0	159
2024.08.27	13:00:00	2509.875	2515.102	2503.462	2512.410	15048	0	159
2024.08.27	14:00:00	2512.290	2518.109	2507.741	2514.734	15257	0	159
2024.08.27	15:00:00	2514.801	2520.316	2511.516	2512.134	9907	0	159
2024.08.27	16:00:00	2512.107	2514.500	2509.815	2514.403	6417	0	159
2024.08.27	17:00:00	2514.481	2521.725	2514.071	2520.038	6680	0	159
2024.08.27	18:00:00	2520.014	2525.938	2519.875	2524.426	5627	0	159
2024.08.27	19:00:00	2524.461	2525.731	2523.005	2525.097	4422	0	159
2024.08.27	20:00:00	2525.062	2525.998	2523.780	2524.577	2904	0	159
2024.08.27	22:00:00	2524.984	2526.023	2524.728	2525.623	1956	0	159
2024.08.27	23:00:00	2525.662	2529.062	2524.123	2525.269	3565	0	159
2024.08.28	00:00:00	2525.223	2525.825	2523.855	2524.371	3633	0	159
2024.08.28	01:00:00	2524.377	2524.377	2516.802	2517.081	7406	0	159
2024.08.28	02:00:00	2517.095	2518.510	2513.366	2516.332	6068	0	159
2024.08.28	03:00:00	2516.310	2517.116	2513.168	2515.885	4405	0	159
2024.08.28	04:00:00	2515.824	2516.138	2510.193	2511.551	4545	0	159
2024.08.28	05:00:00	2511.571	2511.742	2505.447	2505.705	7607	0	159
2024.08.28	06:00:00	2505.674	2508.892	2503.219	2508.452	8556	0	159
2024.08.28	07:00:00	2508.490	2511.304	2507.508	2509.984	7556	0	159
2024.08.28	08:00:00	2509.942	2509.942	2505.961	2508.111	6071	0	159
2024.08.28	09:00:00	2508.072	2511.432	2507.663	2510.115	5095	0	159
2024.08.28	10:00:00	2510.154	2510.477	2502.539	2505.368	5846	0	159
2024.08.28	11:00:00	2505.346	2505.483	2500.690	2501.485	6978	0	159
2024.08.28	12:00:00	2501.445	2501.675	2493.498	2500.557	11349	0	159
2024.08.28	13:00:00	2500.595	2510.703	2499.313	2506.588	15170	0	159
2024.08.28	14:00:00	2506.551	2509.116	2503.957	2507.518	11247	0	159
2024.08.28	15:00:00	2507.560	2510.253	2504.988	2506.141	8475	0	159
2024.08.28	16:00:00	2506.182	2506.503	2496.385	2501.892	7707	0	159
2024.08.28	17:00:00	2501.891	2506.372	2500.479	2505.332	6585	0	159
2024.08.28	18:00:00	2505.377	2508.254	2503.577	2507.934	4989	0	159
2024.08.28	19:00:00	2507.960	2509.609	2506.751	2507.607	4808	0	159
2024.08.28	20:00:00	2507.643	2508.595	2502.760	2504.362	3849	0	159
2024.08.28	22:00:00	2505.404	2508.703	2504.915	2507.142	3473	0	159
2024.08.28	23:00:00	2507.107	2508.218	2506.383	2508.110	2575	0	159
2024.08.29	00:00:00	2508.080	2515.335	2507.967	2512.321	5571	0	159
2024.08.29	01:00:00	2512.357	2514.688	2511.676	2513.184	6369	0	159
2024.08.29	02:00:00	2513.187	2515.203	2511.644	2512.842	4945	0	159
2024.08.29	03:00:00	2512.812	2516.771	2512.345	2516.543	4312	0	159
2024.08.29	04:00:00	2516.591	2518.213	2515.501	2515.891	4352	0	159
2024.08.29	05:00:00	2515.855	2519.930	2513.806	2518.728	5333	0	159
2024.08.29	06:00:00	2518.695	2521.164	2516.292	2516.875	6416	0	159
2024.08.29	07:00:00	2516.912	2519.147	2515.169	2519.091	5838	0	159
2024.08.29	08:00:00	2519.125	2520.181	2515.077	2517.153	7987	0	159
2024.08.29	09:00:00	2517.193	2524.378	2515.917	2522.935	6094	0	159
2024.08.29	10:00:00	2522.965	2524.446	2520.778	2523.082	6266	0	159
2024.08.29	11:00:00	2523.117	2523.358	2519.046	2519.883	5772	0	159
2024.08.29	12:00:00	2519.874	2520.114	2503.558	2509.156	15211	0	159
2024.08.29	13:00:00	2509.187	2519.205	2508.136	2516.813	16783	0	159
2024.08.29	14:00:00	2516.861	2522.317	2514.384	2522.092	14215	0	159
2024.08.29	15:00:00	2522.135	2525.670	2518.561	2522.507	8393	0	159
2024.08.29	16:00:00	2522.557	2526.779	2517.418	2525.217	6759	0	159
2024.08.29	17:00:00	2525.261	2528.669	2523.476	2525.799	6368	0	159
2024.08.29	18:00:00	2525.843	2526.418	2521.013	2523.048	6360	0	159
2024.08.29	19:00:00	2523.033	2524.876	2520.851	2521.174	5098	0	159
2024.08.29	20:00:00	2521.211	2522.313	2520.636	2521.459	2725	0	159
2024.08.29	22:00:00	2520.922	2521.833	2520.423	2520.975	1674	0	159
2024.08.29	23:00:00	2520.988	2520.988	2518.892	2519.613	2297	0	159
2024.08.30	00:00:00	2519.600	2519.687	2516.704	2517.726	4021	0	159
2024.08.30	01:00:00	2517.738	2520.108	2514.425	2516.107	7014	0	159
2024.08.30	02:00:00	2516.019	2517.908	2514.131	2516.055	5513	0	159
2024.08.30	03:00:00	2516.022	2516.989	2512.292	2513.555	4506	0	159
2024.08.30	04:00:00	2513.533	2514.595	2512.166	2513.410	3976	0	159
2024.08.30	05:00:00	2513.402	2516.306	2512.453	2513.810	5408	0	159
2024.08.30	06:00:00	2513.805	2524.066	2513.107	2517.768	9768	0	159
2024.08.30	07:00:00	2517.743	2521.379	2517.512	2519.369	6180	0	159
2024.08.30	08:00:00	2519.356	2526.750	2518.839	2522.944	6121	0	159
2024.08.30	09:00:00	2522.967	2526.914	2522.656	2524.218	5409	0	159
2024.08.30	10:00:00	2524.192	2524.811	2514.987	2515.372	6441	0	159
2024.08.30	11:00:00	2515.326	2521.635	2514.999	2519.523	5901	0	159
2024.08.30	12:00:00	2519.485	2524.760	2516.292	2519.591	13344	0	159
2024.08.30	13:00:00	2519.567	2519.844	2512.858	2515.457	17161	0	159
2024.08.30	14:00:00	2515.485	2518.421	2506.361	2509.161	18704	0	159
2024.08.30	15:00:00	2509.122	2509.626	2500.233	2502.501	14558	0	159
2024.08.30	16:00:00	2502.465	2506.045	2496.532	2497.728	9970	0	159
2024.08.30	17:00:00	2497.695	2500.435	2494.086	2499.495	9249	0	159
2024.08.30	18:00:00	2499.531	2504.750	2499.376	2502.344	5971	0	159
2024.08.30	19:00:00	2502.347	2504.015	2498.272	2502.343	5836	0	159
2024.08.30	20:00:00	2502.304	2503.578	2501.833	2503.342	3450	0	159
2024.09.01	22:00:00	2502.485	2504.755	2502.382	2503.468	2065	0	159
2024.09.01	23:00:00	2503.469	2503.697	2501.942	2502.980	3398	0	159
2024.09.02	00:00:00	2502.983	2504.980	2501.138	2501.589	3545	0	159
2024.09.02	01:00:00	2501.540	2504.690	2496.642	2498.021	8456	0	159
2024.09.02	02:00:00	2497.948	2498.269	2489.977	2491.966	8966	0	159
2024.09.02	03:00:00	2491.977	2496.358	2491.381	2496.228	4671	0	159
2024.09.02	04:00:00	2496.208	2499.532	2496.133	2496.858	3897	0	159
2024.09.02	05:00:00	2496.899	2498.508	2495.190	2496.480	5113	0	159
2024.09.02	06:00:00	2496.456	2501.457	2495.859	2497.569	6974	0	159
2024.09.02	07:00:00	2497.528	2499.536	2496.161	2498.204	5617	0	159
2024.09.02	08:00:00	2498.189	2507.334	2497.250	2506.240	6662	0	159
2024.09.02	09:00:00	2506.215	2506.592	2498.181	2498.888	6086	0	159
2024.09.02	10:00:00	2498.851	2502.055	2498.095	2499.231	4832	0	159
2024.09.02	11:00:00	2499.229	2500.219	2497.082	2499.814	5073	0	159
2024.09.02	12:00:00	2499.774	2503.206	2498.733	2501.265	5194	0	159
2024.09.02	13:00:00	2501.305	2502.251	2498.541	2499.940	7135	0	159
2024.09.02	14:00:00	2499.920	2502.441	2497.672	2501.955	5971	0	159
2024.09.02	15:00:00	2501.991	2502.405	2499.842	2501.485	4288	0	159
2024.09.02	16:00:00	2501.490	2501.902	2498.616	2500.527	2850	0	159
2024.09.02	17:00:00	2500.483	2501.340	2499.768	2500.085	1220	0	159
2024.09.02	22:00:00	2499.525	2499.708	2497.472	2497.743	1580	0	160
2024.09.02	23:00:00	2497.773	2498.510	2496.476	2497.242	2251	0	160
2024.09.03	00:00:00	2497.247	2497.701	2494.952	2495.778	4027	0	159
2024.09.03	01:00:00	2495.733	2495.848	2489.686	2493.699	8576	0	159
2024.09.03	02:00:00	2493.729	2496.410	2492.423	2495.260	6713	0	159
2024.09.03	03:00:00	2495.222	2495.833	2493.039	2494.717	5189	0	159
2024.09.03	04:00:00	2494.789	2496.950	2493.890	2495.940	3805	0	159
2024.09.03	05:00:00	2495.904	2495.967	2492.733	2494.975	5264	0	159
2024.09.03	06:00:00	2495.012	2498.851	2492.818	2497.822	7098	0	159
2024.09.03	07:00:00	2497.784	2502.051	2496.584	2500.843	6949	0	159
2024.09.03	08:00:00	2500.809	2506.249	2500.550	2503.893	6834	0	159
2024.09.03	09:00:00	2503.932	2505.001	2500.866	2500.917	5758	0	159
2024.09.03	10:00:00	2500.950	2501.038	2492.602	2497.266	7881	0	159
2024.09.03	11:00:00	2497.226	2501.556	2484.651	2489.665	11001	0	159
2024.09.03	12:00:00	2489.626	2502.203	2487.045	2493.269	19050	0	159
2024.09.03	13:00:00	2493.228	2497.692	2475.464	2479.973	25138	0	159
2024.09.03	14:00:00	2481.991	2485.623	2473.282	2478.282	25390	0	159
2024.09.03	15:00:00	2478.259	2489.497	2477.167	2488.353	11244	0	159
2024.09.03	16:00:00	2488.330	2488.993	2483.879	2485.945	6970	0	159
2024.09.03	17:00:00	2485.914	2491.985	2485.480	2489.489	6112	0	159
2024.09.03	18:00:00	2489.480	2490.038	2487.058	2489.304	4751	0	159
2024.09.03	19:00:00	2489.270	2494.398	2488.951	2492.015	4761	0	159
2024.09.03	20:00:00	2491.965	2492.961	2491.318	2492.781	2488	0	159
2024.09.03	22:00:00	2492.767	2494.427	2492.043	2493.100	2418	0	159
2024.09.03	23:00:00	2493.117	2494.764	2492.316	2493.223	2875	0	159
2024.09.04	00:00:00	2493.200	2495.001	2492.131	2492.422	5009	0	159
2024.09.04	01:00:00	2492.379	2494.508	2491.281	2493.346	6514	0	159
2024.09.04	02:00:00	2493.312	2496.950	2492.439	2495.291	5304	0	159
2024.09.04	03:00:00	2495.255	2496.501	2493.508	2495.016	3888	0	159
2024.09.04	04:00:00	2495.058	2496.733	2494.464	2495.866	3007	0	159
2024.09.04	05:00:00	2495.864	2496.549	2492.781	2493.142	4796	0	159
2024.09.04	06:00:00	2493.119	2493.430	2483.714	2484.311	8438	0	159
2024.09.04	07:00:00	2484.267	2488.210	2481.921	2482.177	8126	0	159
2024.09.04	08:00:00	2482.172	2483.322	2472.504	2473.342	8545	0	159
2024.09.04	09:00:00	2473.367	2483.296	2471.868	2481.590	9551	0	159
2024.09.04	10:00:00	2481.578	2489.995	2481.078	2488.978	7585	0	159
2024.09.04	11:00:00	2488.980	2491.267	2486.744	2489.177	7513	0	159
2024.09.04	12:00:00	2489.140	2491.160	2485.422	2486.513	10799	0	159
2024.09.04	13:00:00	2486.523	2490.041	2482.056	2485.782	14213	0	159
2024.09.04	14:00:00	2485.668	2500.300	2485.049	2496.228	24079	0	159
2024.09.04	15:00:00	2496.209	2498.307	2492.836	2493.984	10713	0	159
2024.09.04	16:00:00	2493.958	2498.023	2493.124	2496.688	6267	0	159
2024.09.04	17:00:00	2496.659	2497.395	2493.470	2493.921	5010	0	159
2024.09.04	18:00:00	2493.964	2495.541	2492.266	2494.658	4968	0	159
2024.09.04	19:00:00	2494.698	2494.821	2491.432	2493.402	4437	0	159
2024.09.04	20:00:00	2493.381	2496.951	2492.832	2495.811	2696	0	160
2024.09.04	22:00:00	2495.236	2495.678	2494.374	2495.352	1727	0	160
2024.09.04	23:00:00	2495.353	2496.900	2495.046	2495.829	2701	0	159
2024.09.05	00:00:00	2495.827	2496.540	2494.498	2495.164	3766	0	159
2024.09.05	01:00:00	2495.160	2499.335	2494.482	2496.376	6797	0	159
2024.09.05	02:00:00	2496.404	2498.972	2496.183	2498.094	4280	0	159
2024.09.05	03:00:00	2498.039	2498.663	2494.633	2494.868	4229	0	159
2024.09.05	04:00:00	2494.835	2495.106	2493.759	2494.212	3257	0	159
2024.09.05	05:00:00	2494.174	2502.357	2493.914	2501.914	5277	0	159
2024.09.05	06:00:00	2501.878	2506.888	2500.747	2504.468	8232	0	159
2024.09.05	07:00:00	2504.416	2507.623	2502.918	2506.370	6209	0	159
2024.09.05	08:00:00	2506.408	2516.669	2505.917	2514.682	9536	0	159
2024.09.05	09:00:00	2514.717	2517.312	2514.717	2515.543	6649	0	159
2024.09.05	10:00:00	2515.564	2516.934	2513.333	2516.357	5734	0	159
2024.09.05	11:00:00	2516.445	2518.375	2513.636	2515.199	7447	0	159
2024.09.05	12:00:00	2515.246	2523.574	2514.119	2517.758	16959	0	159
2024.09.05	13:00:00	2517.796	2519.426	2512.384	2514.912	17343	0	159
2024.09.05	14:00:00	2514.857	2520.632	2507.599	2508.720	22141	0	159
2024.09.05	15:00:00	2508.763	2510.979	2503.797	2507.154	12091	0	159
2024.09.05	16:00:00	2507.179	2511.610	2506.073	2510.394	7313	0	159
2024.09.05	17:00:00	2510.369	2515.468	2509.255	2515.079	6233	0	159
2024.09.05	18:00:00	2515.114	2516.854	2514.733	2515.622	4449	0	159
2024.09.05	19:00:00	2515.644	2516.091	2513.616	2514.814	4274	0	159
2024.09.05	20:00:00	2514.857	2516.953	2514.802	2516.452	2215	0	159
2024.09.05	22:00:00	2517.047	2517.047	2515.674	2516.187	1757	0	159
2024.09.05	23:00:00	2516.147	2518.007	2516.147	2517.282	2619	0	159
2024.09.06	00:00:00	2517.277	2517.652	2515.520	2515.950	3614	0	159
2024.09.06	01:00:00	2515.954	2516.642	2513.454	2513.859	5908	0	159
2024.09.06	02:00:00	2513.825	2518.013	2513.044	2517.698	5428	0	159
2024.09.06	03:00:00	2517.690	2518.474	2516.868	2518.232	3896	0	159
2024.09.06	04:00:00	2518.257	2519.561	2517.694	2518.395	3584	0	159
2024.09.06	05:00:00	2518.384	2521.865	2518.384	2520.137	5049	0	159
2024.09.06	06:00:00	2520.090	2521.402	2516.617	2519.178	6596	0	159
2024.09.06	07:00:00	2519.134	2519.911	2516.278	2516.553	6253	0	159
2024.09.06	08:00:00	2516.516	2518.231	2515.501	2517.746	5246	0	159
2024.09.06	09:00:00	2517.819	2519.910	2516.345	2519.161	4638	0	159
2024.09.06	10:00:00	2519.179	2519.850	2517.150	2518.903	5063	0	159
2024.09.06	11:00:00	2518.933	2520.364	2514.669	2516.269	6001	0	159
2024.09.06	12:00:00	2516.302	2529.204	2507.541	2522.221	25092	0	159
2024.09.06	13:00:00	2522.247	2523.046	2502.144	2509.371	32049	0	159
2024.09.06	14:00:00	2509.391	2515.607	2500.403	2506.776	27258	0	159
2024.09.06	15:00:00	2506.809	2518.517	2503.653	2505.371	31631	0	159
2024.09.06	16:00:00	2505.314	2505.882	2485.007	2488.936	23773	0	159
2024.09.06	17:00:00	2488.899	2496.985	2485.878	2495.576	13231	0	159
2024.09.06	18:00:00	2495.599	2496.842	2492.047	2494.625	9030	0	159
2024.09.06	19:00:00	2494.675	2496.800	2490.707	2495.978	8097	0	159
2024.09.06	20:00:00	2495.939	2497.837	2494.735	2497.524	3868	0	160
2024.09.08	22:00:00	2497.038	2498.007	2496.169	2497.871	2495	0	159
2024.09.08	23:00:00	2497.897	2498.277	2495.492	2496.869	3648	0	159
2024.09.09	00:00:00	2496.871	2498.279	2495.663	2496.020	4848	0	159
2024.09.09	01:00:00	2495.994	2498.666	2494.711	2497.765	9809	0	159
2024.09.09	02:00:00	2497.802	2499.100	2496.970	2497.174	6330	0	159
2024.09.09	03:00:00	2497.136	2500.508	2496.727	2499.284	4710	0	159
2024.09.09	04:00:00	2499.250	2499.520	2497.462	2498.170	3586	0	160
2024.09.09	05:00:00	2498.159	2498.288	2487.405	2487.820	7595	0	159
2024.09.09	06:00:00	2487.839	2493.575	2485.503	2489.733	10721	0	159
